customer_id,film_id,rating,timestamp
23,162,3,2024-01-04 02:39:41
23,192,5,2024-03-19 23:41:06
23,57,4,2024-05-07 06:54:42
23,135,4,2024-06-01 11:18:02
23,160,4,2024-06-09 00:40:54
23,159,5,2024-07-12 11:45:46
23,13,4,2024-07-23 12:39:06
23,136,5,2024-07-27 05:41:02
23,63,5,2024-07-27 16:51:28
23,123,4,2024-12-01 21:33:51
23,48,5,2025-02-15 00:52:59
23,113,5,2025-04-24 16:03:35
23,120,3,2025-05-08 15:55:59
23,198,3,2025-09-14 09:21:04
23,53,3,2025-09-27 04:14:58
23,193,4,2025-11-21 03:53:58
23,104,4,2025-11-30 14:25:35
23,88,3,2026-01-01 18:27:15
23,44,4,2026-01-10 08:31:59
24,166,4,2023-07-27 20:18:36
24,28,2,2023-09-06 08:46:15
24,115,5,2023-09-11 09:23:49
24,189,5,2024-01-10 22:39:20
24,140,5,2024-01-12 03:41:05
24,50,3,2024-02-05 07:24:50
24,75,3,2024-04-26 01:51:28
24,182,3,2024-07-30 01:17:21
24,181,5,2024-09-22 21:53:14
24,188,5,2024-12-19 00:56:01
24,119,2,2025-07-08 22:13:33
24,107,4,2025-07-17 05:27:47
24,132,3,2025-08-03 10:15:34
24,147,3,2025-10-06 06:23:50
24,178,4,2026-02-07 14:12:28
24,126,3,2026-05-07 14:31:36
25,147,2,2025-05-04 10:02:56
25,45,3,2025-05-09 14:48:04
25,130,4,2025-05-11 08:10:40
25,191,3,2025-05-13 16:43:32
25,152,4,2025-05-15 14:08:37
25,61,4,2025-05-22 15:42:47
25,65,1,2025-06-01 19:44:00
25,69,5,2025-06-10 05:55:03
25,89,4,2025-06-19 01:38:08
25,140,5,2025-06-20 14:14:39
25,60,3,2025-06-30 05:12:00
25,114,5,2025-07-15 01:14:38
25,137,5,2025-07-30 02:22:57
25,99,4,2025-08-17 02:26:56
25,10,4,2025-08-22 06:34:03
25,74,3,2025-09-01 20:33:49
25,123,5,2025-09-15 07:37:41
25,119,5,2025-09-28 07:36:05
25,199,5,2025-10-08 11:59:52
25,57,5,2025-11-12 02:22:56
25,182,5,2025-11-27 11:33:43
25,135,3,2025-12-12 17:26:49
25,172,4,2025-12-15 11:52:42
25,48,5,2026-01-04 13:56:30
25,113,5,2026-01-30 02:03:58
25,44,5,2026-02-02 08:57:41
25,111,4,2026-02-03 18:03:45
25,101,5,2026-02-18 19:39:31
25,194,4,2026-02-23 22:19:20
25,143,1,2026-02-24 22:30:40
25,118,5,2026-03-13 04:18:20
25,166,4,2026-03-26 10:18:42
25,125,5,2026-05-22 17:20:08
25,189,3,2026-06-07 20:47:53
25,84,4,2026-06-17 08:26:22
26,127,5,2024-11-02 15:34:05
26,118,4,2024-11-09 22:10:54
26,107,4,2024-11-28 00:34:09
26,20,3,2024-12-21 13:59:32
26,99,3,2025-01-15 22:54:39
26,198,2,2025-02-25 19:39:34
26,176,5,2025-03-16 08:48:19
26,68,4,2025-04-13 10:47:46
26,136,4,2025-05-20 20:56:34
26,139,5,2025-06-26 04:29:55
26,190,3,2025-07-24 04:23:35
26,166,4,2025-08-14 17:02:07
26,124,4,2025-09-24 09:16:23
26,2,4,2025-10-02 20:44:07
26,197,3,2025-10-04 00:01:39
26,177,4,2025-12-07 08:07:28
26,45,3,2025-12-29 13:22:48
26,92,4,2026-02-07 23:28:59
26,21,4,2026-02-12 11:26:11
26,30,5,2026-02-15 02:19:09
26,63,5,2026-03-08 19:19:20
26,70,2,2026-03-23 05:38:35
26,181,2,2026-04-03 12:18:26
26,188,3,2026-04-07 14:38:02
26,48,3,2026-04-27 08:39:14
26,143,2,2026-04-28 07:24:52
26,191,3,2026-04-29 09:53:16
26,132,4,2026-05-01 14:20:41
26,170,3,2026-05-16 05:07:24
26,178,5,2026-05-26 17:59:44
26,41,2,2026-05-27 06:09:54
26,105,4,2026-05-28 14:20:42
26,109,3,2026-05-31 14:53:19
26,91,3,2026-06-04 11:17:11
26,119,3,2026-06-13 08:21:44
27,48,2,2023-04-15 10:20:31
27,123,3,2023-05-07 15:47:07
27,150,2,2023-06-16 04:12:38
27,119,2,2023-08-14 14:52:42
27,159,4,2023-10-17 03:46:44
27,52,5,2023-11-05 00:52:00
27,63,3,2023-11-09 10:58:03
27,64,3,2024-01-21 17:33:21
27,192,5,2024-01-21 23:43:02
27,154,5,2024-03-04 23:42:15
27,103,4,2024-04-19 00:50:17
27,198,3,2024-05-16 11:25:12
27,45,3,2024-06-09 15:44:38
27,25,4,2024-07-04 18:12:36
27,118,4,2024-07-31 12:11:16
27,157,3,2024-08-25 11:08:23
27,91,5,2024-09-08 21:36:09
27,143,2,2024-12-10 09:11:57
27,107,3,2025-02-08 05:31:11
27,181,5,2025-02-12 14:11:27
27,99,5,2025-03-06 19:58:32
27,114,5,2025-03-08 10:34:18
27,83,4,2025-03-16 08:50:35
27,183,5,2025-05-04 15:21:07
27,140,4,2025-07-02 07:30:24
27,130,3,2025-07-03 02:46:33
27,189,4,2025-07-16 17:32:29
27,177,3,2025-08-03 15:52:44
27,86,3,2025-08-04 00:58:21
27,93,3,2025-08-06 11:45:01
27,147,3,2025-08-31 16:52:23
27,191,3,2025-12-19 09:27:12
27,194,3,2026-01-11 08:08:01
27,141,3,2026-03-05 02:27:32
27,2,3,2026-04-08 15:50:46
27,81,4,2026-04-16 01:28:29
27,149,2,2026-04-23 22:08:24
27,124,3,2026-04-26 16:55:57
27,178,3,2026-06-18 05:44:15
28,125,5,2024-02-04 19:56:26
28,44,5,2024-03-20 01:27:12
28,50,2,2024-04-14 14:42:51
28,89,4,2024-05-08 06:17:32
28,99,4,2024-06-20 05:53:48
28,55,4,2024-07-10 20:30:47
28,88,4,2024-07-16 16:36:37
28,181,4,2024-08-14 13:10:35
28,114,5,2024-09-23 09:25:25
28,128,5,2024-10-09 15:30:30
28,64,3,2024-10-16 06:26:55
28,161,2,2024-11-18 12:44:56
28,166,3,2024-12-13 21:46:09
28,168,5,2024-12-29 11:26:49
28,7,5,2025-01-11 18:33:41
28,48,3,2025-05-27 16:08:06
28,68,5,2025-06-27 16:08:10
28,154,5,2025-06-28 08:19:53
28,107,3,2025-07-25 23:15:02
28,57,3,2025-08-11 22:39:24
28,84,4,2025-08-23 09:22:12
28,62,3,2025-09-20 17:17:24
28,182,3,2025-12-09 16:22:16
28,28,3,2026-01-05 04:32:48
28,123,4,2026-02-11 13:24:58
28,198,3,2026-03-22 15:26:09
28,196,2,2026-04-17 00:34:25
28,150,3,2026-04-19 19:45:21
28,194,3,2026-04-21 05:48:03
28,101,4,2026-05-13 15:42:24
28,119,3,2026-05-24 11:24:35
28,156,5,2026-06-05 01:27:06
29,85,5,2022-05-24 22:54:34
29,34,5,2022-09-05 16:29:10
29,75,4,2023-03-14 23:55:00
29,194,1,2023-05-21 02:10:43
29,18,4,2023-08-12 20:14:47
29,21,3,2023-09-18 10:59:17
29,152,3,2023-10-01 10:38:38
29,197,5,2023-11-06 05:40:26
29,44,2,2024-01-28 23:09:48
29,83,3,2024-03-21 23:59:19
29,41,2,2024-08-18 00:42:26
29,140,5,2025-03-28 13:17:43
29,200,4,2025-05-03 08:54:53
29,176,3,2026-02-07 14:35:23
29,72,2,2026-03-27 04:33:11
29,110,5,2026-05-18 18:44:17
30,196,3,2024-09-23 18:02:29
30,140,5,2024-10-12 22:10:09
30,147,3,2024-10-26 07:25:28
30,189,4,2024-12-07 05:52:37
30,143,2,2024-12-08 22:01:35
30,124,3,2024-12-20 15:10:44
30,46,3,2025-03-02 22:41:02
30,103,3,2025-03-15 11:13:42
30,63,4,2025-05-04 16:40:47
30,159,4,2025-05-20 16:05:11
30,191,4,2025-05-30 03:43:59
30,149,3,2025-06-03 13:20:14
30,161,3,2025-06-07 09:04:25
30,34,2,2025-06-16 03:05:39
30,113,3,2025-07-19 17:32:21
30,27,3,2025-07-22 02:40:18
30,125,4,2025-07-24 14:22:32
30,188,4,2025-08-18 11:53:11
30,71,3,2025-08-23 11:12:18
30,97,2,2025-09-05 05:35:06
30,3,3,2025-09-05 12:26:31
30,84,3,2025-09-16 18:04:56
30,182,2,2025-09-20 13:07:43
30,127,4,2025-10-23 23:10:35
30,50,4,2025-11-14 23:40:35
30,45,4,2025-11-23 04:15:48
30,136,3,2025-11-26 10:13:17
30,91,3,2025-12-07 03:52:05
30,166,3,2025-12-14 19:50:56
30,86,2,2025-12-22 02:06:57
30,10,3,2026-01-14 03:10:09
30,48,3,2026-02-09 21:18:24
30,190,3,2026-03-02 03:54:36
30,106,4,2026-03-08 07:53:48
30,58,4,2026-03-09 18:33:51
30,112,3,2026-04-08 18:52:15
30,20,5,2026-05-14 15:15:54
30,2,3,2026-06-11 17:18:05
30,68,4,2026-06-18 02:15:47
31,125,5,2023-07-26 01:33:03
31,7,5,2024-03-08 10:51:41
31,159,5,2024-04-30 18:44:36
31,3,3,2024-05-03 18:07:30
31,121,4,2024-07-28 04:38:30
31,136,4,2024-08-28 21:56:27
31,192,5,2024-09-27 07:57:37
31,163,4,2024-11-01 00:48:58
31,135,4,2024-11-02 07:46:14
31,193,4,2024-12-31 10:35:03
31,176,5,2025-01-01 00:53:35
31,86,4,2025-01-21 16:21:26
31,172,5,2025-02-22 11:18:28
31,66,4,2025-06-14 06:19:48
31,177,5,2025-06-16 18:15:54
31,81,5,2025-06-19 22:04:07
31,179,4,2025-11-15 08:28:23
31,62,4,2025-11-24 10:55:45
31,161,2,2025-12-04 03:41:42
31,30,5,2026-01-09 08:48:07
31,190,4,2026-04-02 07:37:12
32,30,2,2023-05-30 21:43:01
32,177,4,2023-07-13 06:26:55
32,143,2,2023-07-19 19:02:58
32,99,5,2023-07-21 06:32:56
32,63,3,2023-08-12 00:29:31
32,178,3,2023-08-20 03:36:13
32,64,3,2023-09-24 01:05:11
32,181,4,2023-10-02 05:28:59
32,122,3,2023-11-15 21:51:38
32,162,2,2023-11-24 19:16:15
32,33,2,2023-12-12 12:57:39
32,41,2,2024-01-02 00:27:37
32,183,5,2024-01-31 17:09:38
32,6,1,2024-03-14 15:34:01
32,182,4,2024-04-27 10:05:04
32,60,2,2024-05-01 05:56:15
32,135,1,2024-06-16 08:50:35
32,55,2,2024-08-31 16:23:03
32,12,2,2024-09-01 09:49:58
32,45,2,2024-09-10 05:36:12
32,144,3,2024-09-19 06:23:58
32,160,3,2024-10-22 18:26:04
32,49,3,2024-11-16 22:38:12
32,188,3,2024-12-20 19:15:25
32,56,4,2024-12-30 05:15:28
32,48,3,2025-01-07 19:18:44
32,186,3,2025-01-21 03:14:53
32,109,2,2025-03-01 12:04:56
32,192,3,2025-04-04 09:20:05
32,70,4,2025-05-11 12:21:06
32,193,2,2025-05-15 04:50:36
32,7,4,2025-05-15 12:57:24
32,68,3,2025-05-21 15:52:08
32,166,2,2025-05-29 03:55:31
32,20,2,2025-06-10 07:04:30
32,114,3,2025-06-12 14:26:43
32,174,1,2025-07-02 05:50:50
32,191,2,2025-07-09 13:13:20
32,125,3,2025-08-24 11:56:24
32,140,3,2025-08-27 12:37:29
32,3,1,2025-09-14 13:50:52
32,189,1,2025-10-15 20:11:51
32,50,2,2026-01-27 19:13:40
32,118,5,2026-02-04 13:14:48
32,124,3,2026-03-15 02:56:09
32,97,2,2026-04-18 15:52:07
32,123,3,2026-06-16 07:06:32
33,86,2,2024-06-20 13:10:31
33,136,3,2024-07-05 21:11:52
33,48,4,2024-07-08 10:11:53
33,144,3,2024-09-15 07:38:13
33,64,3,2024-09-21 13:21:19
33,97,3,2024-12-13 04:24:54
33,113,4,2024-12-20 21:33:21
33,40,4,2025-02-11 07:43:04
33,197,4,2025-06-25 11:33:10
33,198,4,2025-09-09 22:47:58
33,99,4,2025-10-27 20:39:17
33,7,5,2025-11-12 21:41:22
33,123,4,2026-01-13 14:16:03
33,20,4,2026-01-14 02:29:24
33,63,2,2026-01-14 12:30:57
33,58,3,2026-01-17 06:08:08
33,47,5,2026-01-25 21:10:22
33,190,3,2026-02-19 06:14:02
33,75,3,2026-03-21 09:45:14
34,110,5,2024-02-13 12:10:20
34,106,5,2024-03-08 14:19:11
34,40,4,2024-04-05 22:01:15
34,61,3,2024-04-25 19:24:22
34,62,4,2024-04-27 16:33:55
34,39,5,2024-05-03 13:56:33
34,122,4,2024-05-29 11:35:52
34,41,4,2024-06-16 11:40:09
34,107,4,2024-06-22 12:04:57
34,89,4,2024-07-06 21:09:25
34,127,3,2024-08-02 20:41:20
34,8,5,2024-09-18 14:09:33
34,111,3,2024-09-20 21:09:54
34,92,3,2024-12-05 08:31:35
34,118,5,2025-01-12 13:35:20
34,185,4,2025-02-09 16:04:52
34,149,4,2025-04-30 00:39:41
34,114,4,2025-06-01 01:43:05
34,99,5,2025-06-04 07:04:52
34,198,3,2025-06-08 10:51:38
34,160,3,2025-06-23 17:22:47
34,3,3,2025-08-04 12:12:21
34,36,5,2025-08-20 11:07:31
34,91,5,2025-08-23 19:41:01
34,143,4,2025-10-08 15:44:53
34,144,4,2025-10-25 18:38:55
34,45,5,2025-11-02 15:18:11
34,168,4,2025-12-01 03:00:51
34,48,4,2025-12-16 17:51:02
34,47,4,2026-01-05 19:29:46
34,163,4,2026-02-09 20:27:46
34,86,3,2026-02-20 18:33:05
34,20,4,2026-03-11 03:41:16
34,10,3,2026-05-20 15:41:22
34,44,4,2026-05-30 12:57:53
35,171,2,2021-05-03 14:31:43
35,10,1,2021-05-12 05:00:00
35,151,4,2021-06-01 14:58:16
35,136,3,2021-08-07 14:45:36
35,33,2,2021-09-06 04:23:18
35,26,4,2021-12-06 05:54:37
35,48,4,2022-01-15 03:47:51
35,162,4,2022-01-20 20:51:58
35,41,4,2022-02-21 02:30:43
35,109,3,2022-03-11 01:41:52
35,135,4,2022-06-14 06:26:36
35,60,2,2022-08-02 05:39:35
35,71,4,2022-10-12 00:09:49
35,42,3,2022-11-07 04:44:59
35,169,2,2023-01-11 09:10:03
35,166,2,2023-02-08 09:29:44
35,191,3,2023-02-19 22:22:49
35,20,3,2023-03-26 00:30:06
35,57,3,2023-04-07 10:35:12
35,130,3,2023-04-16 10:25:47
35,94,1,2023-06-09 01:54:41
35,149,3,2023-08-02 13:11:47
35,185,5,2023-08-08 06:55:32
35,143,1,2023-08-24 00:16:06
35,119,4,2023-09-03 16:46:32
35,182,4,2023-10-02 23:30:35
35,43,1,2023-10-12 07:29:52
35,131,4,2023-12-01 03:57:56
35,25,2,2023-12-09 08:24:31
35,160,2,2024-03-16 08:17:04
35,189,3,2024-06-24 15:39:57
35,188,3,2024-07-09 16:16:48
35,51,1,2024-09-08 05:29:51
35,30,3,2024-12-01 20:52:47
35,89,2,2024-12-22 14:04:51
35,47,4,2025-01-23 13:38:27
35,125,4,2025-03-09 18:23:17
35,176,2,2025-03-12 14:31:14
35,126,3,2025-04-12 08:29:44
35,114,2,2025-05-08 23:01:05
35,99,3,2025-05-21 19:54:11
35,98,2,2025-07-05 09:25:17
35,132,4,2026-01-16 14:35:05
35,190,2,2026-02-24 15:41:21
35,101,4,2026-04-12 15:31:54
35,183,2,2026-04-18 09:20:23
35,198,2,2026-04-20 18:43:48
35,194,2,2026-05-03 21:16:37
36,28,4,2022-06-04 18:20:34
36,130,4,2022-06-09 00:29:43
36,75,5,2022-09-02 17:40:40
36,108,3,2022-10-16 00:00:07
36,101,4,2022-10-29 23:32:05
36,74,4,2023-02-12 01:23:52
36,147,4,2023-03-02 20:41:04
36,192,5,2023-03-16 11:50:22
36,178,4,2023-08-25 03:32:29
36,123,4,2023-09-15 11:18:57
36,86,4,2023-10-03 01:21:01
36,44,4,2023-10-20 19:16:20
36,8,3,2023-10-23 19:50:19
36,182,3,2023-12-12 10:46:27
36,149,2,2024-04-03 11:14:25
36,157,5,2024-04-21 00:48:38
36,177,5,2024-09-25 20:22:34
36,34,5,2024-10-18 22:25:15
36,186,3,2024-10-29 14:22:02
36,190,4,2024-12-19 19:42:30
36,97,5,2025-01-30 20:18:53
36,67,5,2025-02-17 15:13:19
36,183,3,2025-02-19 15:33:24
36,152,4,2025-03-08 22:20:02
36,62,3,2025-05-29 10:31:57
36,64,5,2025-08-07 00:06:29
36,198,4,2025-08-08 15:06:57
36,6,3,2025-09-24 18:53:30
36,120,3,2025-10-19 19:25:16
36,20,4,2025-10-21 22:08:38
36,136,4,2025-11-22 19:08:11
36,125,4,2026-02-22 07:14:26
36,17,3,2026-02-26 19:23:51
36,10,4,2026-03-11 23:30:15
36,113,4,2026-06-18 03:35:42
36,150,3,2026-06-22 05:11:49
37,105,4,2021-11-29 12:03:30
37,148,5,2021-12-19 02:25:53
37,48,4,2022-04-07 07:18:41
37,140,4,2022-05-19 19:49:17
37,191,4,2022-06-25 18:26:26
37,92,4,2022-07-19 20:44:59
37,118,5,2022-07-23 21:46:00
37,50,5,2022-08-07 18:04:02
37,76,4,2022-12-12 21:45:48
37,178,4,2023-01-04 13:47:42
37,122,5,2023-03-04 00:13:41
37,41,3,2023-03-22 03:32:38
37,101,5,2023-09-05 23:45:07
37,147,4,2023-10-20 18:27:09
37,45,5,2023-12-23 08:05:43
37,126,3,2024-01-31 03:16:43
37,68,4,2024-02-01 16:55:34
37,168,4,2024-02-07 22:47:52
37,107,4,2024-02-15 01:19:15
37,128,3,2024-03-28 15:00:47
37,114,4,2024-05-21 22:00:55
37,183,5,2024-06-14 05:13:54
37,59,4,2024-07-06 09:03:19
37,110,3,2024-08-26 12:24:18
37,99,5,2024-09-02 12:32:00
37,177,4,2024-11-22 00:01:53
37,125,4,2024-12-22 21:38:01
37,30,4,2024-12-25 13:20:25
37,86,4,2025-04-20 05:15:59
37,91,4,2025-05-03 05:37:58
37,106,5,2025-05-04 05:49:50
37,145,2,2025-06-06 03:39:16
37,7,4,2025-11-11 18:18:48
37,119,4,2026-01-21 04:19:04
37,166,4,2026-06-02 05:43:07
37,197,4,2026-06-04 08:07:45
37,192,4,2026-06-25 18:49:01
38,90,3,2024-05-01 16:44:41
38,182,4,2024-06-23 14:59:22
38,166,5,2024-06-25 23:08:45
38,197,4,2024-07-05 20:36:05
38,61,3,2024-07-06 09:40:45
38,42,4,2024-07-11 02:24:05
38,191,4,2024-07-11 20:24:29
38,189,4,2024-08-26 22:13:05
38,80,4,2024-09-05 09:03:52
38,123,5,2024-09-09 22:38:50
38,25,3,2024-10-19 11:00:36
38,195,5,2024-11-02 21:30:58
38,140,4,2024-11-10 05:19:56
38,152,3,2025-01-15 12:49:49
38,173,3,2025-01-20 01:03:01
38,176,4,2025-02-09 17:23:37
38,101,4,2025-02-28 20:19:22
38,10,3,2025-03-10 14:30:47
38,143,2,2025-03-11 04:37:15
38,157,3,2025-04-28 07:38:06
38,73,4,2025-05-07 02:55:25
38,45,4,2025-05-16 08:32:02
38,177,4,2025-07-13 04:05:27
38,96,5,2025-07-13 10:18:53
38,88,4,2025-07-20 23:42:39
38,40,3,2025-07-22 02:02:41
38,105,4,2025-09-16 22:46:56
38,3,3,2025-09-24 20:00:26
38,62,4,2025-11-04 17:23:38
38,111,4,2025-12-04 06:55:46
38,188,4,2026-01-02 07:55:38
38,200,4,2026-01-11 10:42:11
38,18,2,2026-02-25 01:03:21
38,110,4,2026-03-14 22:52:43
38,114,4,2026-03-20 00:41:35
38,133,4,2026-03-31 12:48:55
38,181,4,2026-05-03 10:42:21
38,37,3,2026-05-08 05:35:27
38,99,4,2026-05-13 23:39:54
39,3,3,2021-03-24 04:37:28
39,140,3,2021-08-10 01:32:07
39,18,4,2022-01-28 08:22:51
39,124,3,2022-02-02 10:42:18
39,21,4,2022-04-26 13:11:16
39,20,3,2022-06-09 05:14:15
39,126,5,2022-12-13 00:02:48
39,125,4,2023-05-24 09:20:39
39,92,4,2023-09-17 06:06:05
39,136,3,2023-10-12 10:17:03
39,118,3,2023-11-27 00:09:39
39,75,4,2024-02-02 06:22:29
39,127,4,2024-02-09 12:07:00
39,113,5,2024-03-21 01:04:58
39,177,3,2024-07-07 21:28:22
39,102,3,2024-11-16 19:49:58
39,63,3,2025-04-09 09:07:11
39,64,4,2025-07-09 19:26:52
39,48,5,2025-08-31 14:41:43
39,122,4,2025-11-21 03:26:31
39,45,4,2025-11-24 16:48:21
39,176,3,2026-02-09 15:21:05
39,114,3,2026-05-21 00:48:04
39,19,4,2026-06-27 13:42:28
40,177,4,2022-03-31 14:37:02
40,63,5,2022-04-06 16:29:58
40,91,4,2022-04-15 11:10:08
40,191,4,2022-05-28 18:43:52
40,96,5,2022-08-25 03:54:31
40,62,5,2022-09-19 10:39:35
40,107,5,2022-10-06 15:15:47
40,12,4,2022-11-10 00:32:23
40,104,4,2022-11-19 04:02:00
40,164,4,2023-01-21 23:30:50
40,166,4,2023-01-25 03:04:15
40,115,5,2023-04-23 19:49:26
40,45,5,2023-07-25 14:57:55
40,136,4,2023-09-24 00:43:06
40,99,5,2023-11-29 07:09:17
40,159,5,2024-04-01 12:04:10
40,121,4,2024-04-02 10:11:13
40,43,2,2024-07-10 20:36:14
40,56,5,2024-07-25 19:49:43
40,150,4,2024-08-13 07:15:41
40,124,4,2024-08-14 16:03:06
40,133,5,2024-10-11 03:37:43
40,21,4,2024-10-20 12:52:33
40,195,4,2024-10-29 13:09:33
40,127,5,2024-11-01 16:45:29
40,143,3,2024-11-09 12:48:53
40,122,4,2025-01-28 11:46:25
40,148,5,2025-03-23 09:40:57
40,180,4,2025-05-13 10:31:27
40,114,3,2025-10-27 05:28:49
40,110,4,2025-12-18 18:17:04
40,41,4,2025-12-19 04:13:44
40,153,4,2026-01-21 10:13:28
40,162,4,2026-03-09 19:28:30
40,118,5,2026-04-02 01:26:20
40,112,4,2026-04-18 00:25:57
40,58,4,2026-05-04 09:17:44
40,179,5,2026-05-22 10:02:18
40,144,5,2026-06-28 10:12:42
41,177,5,2023-10-03 23:11:37
41,118,3,2023-10-28 07:05:01
41,23,4,2023-11-25 22:52:06
41,62,5,2023-12-21 10:30:35
41,86,4,2024-02-05 16:22:40
41,43,4,2024-02-23 02:59:38
41,119,3,2024-04-01 05:04:30
41,30,5,2024-05-03 05:20:53
41,66,3,2024-06-05 13:42:59
41,17,3,2024-06-20 20:27:12
41,197,5,2024-07-07 18:40:29
41,127,4,2024-08-03 17:29:31
41,41,5,2024-09-12 21:53:33
41,142,4,2024-09-13 00:01:30
41,137,4,2024-10-18 18:46:25
41,7,5,2024-11-18 06:33:29
41,194,3,2024-11-21 08:42:58
41,131,5,2024-12-21 03:03:54
41,198,4,2025-01-31 06:06:42
41,105,4,2025-02-03 04:16:45
41,149,4,2025-03-09 17:33:49
41,64,4,2025-04-16 11:59:21
41,140,5,2025-05-26 16:54:25
41,28,5,2025-06-30 22:07:14
41,139,3,2025-07-17 17:46:48
41,34,4,2025-07-30 06:09:21
41,114,4,2025-09-20 04:57:37
41,141,4,2025-10-07 05:29:43
41,124,5,2025-10-26 12:04:03
41,10,3,2025-11-25 18:00:30
41,150,4,2025-12-07 23:29:56
41,122,3,2025-12-15 21:44:02
41,42,3,2025-12-27 06:16:57
41,168,4,2026-01-11 14:47:56
41,145,3,2026-01-26 23:06:26
41,33,4,2026-02-03 06:11:48
41,153,4,2026-02-10 01:52:54
41,157,4,2026-02-17 12:45:18
41,181,4,2026-03-14 03:25:38
41,99,5,2026-04-12 21:35:14
41,47,4,2026-04-17 02:15:22
41,18,4,2026-04-20 10:46:04
41,189,3,2026-05-08 23:58:02
41,45,4,2026-05-25 22:25:17
41,125,4,2026-05-26 19:32:58
41,115,5,2026-05-28 21:53:15
41,144,4,2026-06-25 15:54:44
42,32,4,2024-02-19 14:37:58
42,162,3,2024-02-22 12:28:47
42,143,4,2024-03-01 06:50:05
42,18,5,2024-03-09 02:21:03
42,82,2,2024-03-24 22:18:46
42,131,3,2024-03-26 04:45:11
42,7,4,2024-03-28 01:37:08
42,73,5,2024-04-03 01:06:52
42,41,2,2024-04-04 01:25:05
42,85,4,2024-04-05 08:56:26
42,49,4,2024-07-11 13:30:03
42,87,3,2024-07-15 02:24:47
42,51,4,2024-07-23 20:24:29
42,29,4,2024-07-29 21:55:41
42,127,2,2024-08-14 22:04:37
42,200,4,2024-08-16 16:59:33
42,3,3,2024-08-27 06:45:11
42,173,3,2024-08-27 09:24:25
42,83,4,2024-10-20 07:41:08
42,147,4,2024-11-10 05:37:09
42,16,3,2025-01-10 10:19:03
42,159,3,2025-01-14 03:44:04
42,198,4,2025-01-26 00:20:17
42,124,3,2025-01-29 13:38:37
42,94,4,2025-03-02 16:53:42
42,189,3,2025-03-09 14:44:30
42,103,4,2025-03-15 02:07:17
42,135,1,2025-03-28 22:14:15
42,161,4,2025-04-19 16:31:26
42,50,5,2025-05-06 03:14:27
42,149,2,2025-05-22 06:07:54
42,6,4,2025-06-07 23:22:08
42,89,4,2025-07-14 03:44:57
42,195,4,2025-07-25 03:08:53
42,126,1,2025-07-25 17:00:20
42,120,2,2025-08-13 05:41:09
42,19,2,2025-08-21 18:12:11
42,59,5,2025-10-03 04:12:35
42,23,5,2025-10-04 18:56:57
42,102,4,2025-10-21 18:34:32
42,67,4,2025-10-22 12:38:17
42,35,5,2025-11-09 08:07:10
42,45,4,2025-12-10 21:03:03
42,20,5,2026-01-02 17:42:27
42,63,3,2026-01-24 21:56:06
42,52,5,2026-02-06 22:43:52
42,130,3,2026-02-19 17:06:18
42,191,4,2026-02-20 13:37:53
42,177,3,2026-03-08 02:54:26
42,56,3,2026-03-21 18:19:19
42,165,4,2026-04-12 15:29:23
42,34,4,2026-04-14 19:57:35
42,64,4,2026-05-30 18:59:19
42,97,4,2026-06-01 08:46:40
43,59,5,2023-04-12 06:00:39
43,30,3,2023-05-16 14:33:56
43,83,4,2023-05-18 20:03:39
43,51,4,2023-05-25 02:05:31
43,128,3,2023-07-04 17:39:06
43,143,3,2023-07-28 22:34:23
43,94,3,2023-12-04 12:26:31
43,188,4,2023-12-04 19:19:43
43,50,4,2024-01-02 14:53:12
43,36,3,2024-01-16 11:08:28
43,158,4,2024-02-22 20:56:52
43,1,2,2024-03-07 18:38:38
43,99,3,2024-03-15 19:52:39
43,176,3,2024-04-05 05:48:23
43,17,3,2024-11-16 05:38:35
43,140,4,2024-11-27 01:55:56
43,91,4,2024-12-27 05:08:45
43,90,2,2025-01-13 15:56:23
43,166,3,2025-02-11 04:39:02
43,7,4,2025-03-08 20:52:28
43,141,3,2025-04-21 10:57:46
43,44,4,2025-05-30 02:59:22
43,114,4,2025-06-18 06:53:57
43,10,3,2025-07-18 05:16:50
43,45,5,2025-09-28 14:20:51
43,85,1,2025-10-20 21:50:43
43,26,3,2025-10-30 03:43:18
43,160,3,2025-11-22 21:48:26
43,62,4,2025-11-28 08:35:40
43,14,1,2026-02-05 16:31:42
43,165,4,2026-03-07 17:05:08
43,86,2,2026-05-27 14:15:09
43,182,2,2026-06-23 07:48:41
44,87,4,2024-11-14 18:07:40
44,153,3,2024-11-22 20:34:57
44,45,4,2025-01-18 13:00:31
44,79,3,2025-01-29 14:52:50
44,41,3,2025-02-18 00:35:51
44,114,5,2025-02-22 17:56:53
44,111,4,2025-03-21 05:47:34
44,147,4,2025-05-01 20:33:57
44,159,5,2025-05-17 21:51:04
44,5,4,2025-05-29 23:00:31
44,194,3,2025-07-25 23:38:38
44,133,4,2025-08-20 11:17:25
44,178,4,2025-09-06 04:26:59
44,140,4,2025-09-20 00:21:58
44,33,4,2025-09-28 00:19:00
44,3,3,2025-10-22 01:53:34
44,80,4,2025-11-18 00:25:08
44,35,4,2025-11-18 21:29:18
44,141,5,2025-11-26 07:58:21
44,6,2,2025-12-04 17:17:55
44,64,3,2025-12-09 14:42:24
44,177,4,2026-01-06 07:51:07
44,137,5,2026-01-18 12:25:01
44,90,3,2026-02-02 13:03:09
44,198,4,2026-04-19 09:54:42
